Date,Open,High,Low,Close,Volume,Close_Time,Number_of_Trades,EMA,RSI,Upper_Band,Lower_Band,Buy_Signal,Sell_Signal
2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.835873,1630886399999,1417660,44353.08737727188,58.536049506279824,51511.61094094002,46134.92477334569,0,0
2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.667081,1630972799999,1678015,44649.90211379788,60.305518932319636,52427.618898320594,45672.495387393705,0,0
2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.802719,1631059199999,3321711,44728.96739544795,47.91056599453118,52496.69906209088,45487.660937909124,0,0
2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.3152,1631145599999,1796101,44776.08677418195,42.264354532014885,52625.13605518911,44941.365373382316,0,0
2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.66002,1631231999999,1567586,44833.91010367546,48.689719291053244,52669.50912305808,44832.88801979907,0,0
2021-09-10,46395.14,47033.0,44132.29,44850.91,49048.26618,1631318399999,1569941,44834.517242829905,37.169793992444795,52878.31723074186,44021.367054972434,0,0
2021-09-11,44842.2,45987.93,44722.22,45173.69,30440.4081,1631404799999,1060890,44846.63055558598,38.78332909379585,52932.52739672073,43435.491174707844,0,0
2021-09-12,45173.68,46460.0,44742.06,46025.24,32094.28052,1631491199999,1179808,44888.72375002934,42.079798358427816,52857.624131340795,43118.595868659206,0,0
2021-09-13,46025.23,46880.0,43370.0,44940.73,65429.15056,1631577599999,1703512,44890.58111609972,43.85384639461449,52957.60901812311,42726.870981876884,0,0
2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.85099,1631663999999,1210258,44969.9003619533,50.028473788846085,52957.89741831321,42728.10115311536,0,0
2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.71174,1631750399999,1176050,45082.454277597826,48.08224172142122,52881.759701175724,42705.79458453856,0,0
2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.08895,1631836799999,1176129,45177.28876768362,45.788717440306534,52704.87029454868,42667.1382768799,0,0
2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.92776,1631923199999,1033968,45253.099168837776,42.331652969198885,52333.49733212031,42652.91695359398,0,0
2021-09-18,47299.98,48843.2,47035.56,48292.74,30906.47038,1632009599999,976346,45361.65776995071,45.61582657161906,52042.22111935448,42712.350309216956,0,0
2021-09-19,48292.75,48372.83,46829.18,47241.75,29847.24349,1632095999999,909785,45428.8039210239,37.258619161920656,50981.27908282072,43128.27377432214,0,0
2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.524443,1632182399999,1842231,45342.61878098734,27.068831437985892,49317.0099167611,43414.21722609604,0,0
2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.080485,1632268799999,1820721,45178.03882452351,32.50611494672786,50118.96875759078,41736.636956694936,0,0
2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.05542,1632355199999,1304011,45119.66636650481,43.58176048412391,50127.54417469022,41370.247253881214,0,0
2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.57655,1632441599999,1196106,45110.58042484392,46.26625040635168,50025.14817150716,41254.08897134999,0,0
2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.426292,1632527999999,1819744,45028.43719538522,45.14150161637212,50121.25424995798,40866.505750042015,0,0
2021-09-25,42810.58,42966.84,41646.28,42670.64,33594.57189,1632614399999,949787,44944.23015269289,43.98732824112084,50182.93084185799,40447.250586713446,0,0
2021-09-26,42670.63,43950.0,40750.0,43160.9,49879.99765,1632700799999,1374145,44880.539790096715,42.997922116019275,50089.27345188082,40131.716548119184,0,0
2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.84383,1632787199999,1001487,44782.92586902183,43.147615557236726,50136.81534358214,39685.12037070357,0,0
2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.2624,1632873599999,1045389,44648.76923084248,34.26235325275083,49921.363180198154,39031.28967694471,0,0
2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.53487,1632959999999,884909,44537.180329740964,32.47346896268465,49228.61781578614,38781.58789849958,0,0
2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.22781,1633046399999,1197815,44511.71317510736,40.56327351007685,48487.00245010447,38964.10040703838,0,0
2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.87492,1633132799999,1771237,44641.35234742495,51.70949667110952,48758.10076586774,38813.23494841797,0,0
2021-10-02,48141.6,48336.59,47430.18,47634.9,30508.98131,1633219199999,996116,44748.26476358835,48.63689823483047,48537.02891161084,38940.32965981773,0,0
2021-10-03,47634.89,49228.08,47088.0,48200.01,30825.05601,1633305599999,1114294,44871.54137917448,52.0264011997777,48842.2307154431,38772.02214169976,0,0
2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.49372,1633391999999,1437692,45027.019901346815,65.18677622561654,50025.052763528045,38476.245807900516,0,0
2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.66793,1633478399999,1641651,45257.197404870145,76.30607884074615,51578.937073522,38456.305783620846,0,0
2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.545181,1633564799999,2443126,45616.4046404105,77.44838936387416,54341.55953342817,37375.31046657183,0,0
2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.37766,1633651199999,1703147,45908.14804611013,70.59951318420943,55942.516980630804,37048.633019369205,0,0
2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.25785,1633737599999,1548832,46195.408115891914,78.18698317311342,57263.468808240825,37319.232620330615,0,0
2021-10-09,53955.67,55489.0,53661.67,54949.72,55177.08013,1633823999999,1609483,46508.062111752915,79.7735585171851,58541.76876051701,37795.08695376871,0,0
2021-10-10,54949.72,56561.31,54080.0,54659.0,89237.836128,1633910399999,2427176,46799.16703633317,78.15230612832522,59475.30112767108,38504.14030090035,0,0
2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.165751,1633996799999,1690409,47180.3164278927,84.48238617032193,60691.6310354896,39476.9532502247,0,0
2021-10-12,57471.35,57680.0,53879.0,55996.93,53471.2855,1634083199999,1554412,47495.195484039396,83.15899289658519,60802.58646710584,41504.62496146558,0,0
2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.44492,1634169599999,1610489,47847.75993103799,83.78557859385704,60707.51707576826,43862.94006708888,0,0
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.336781,1634255999999,1372048,48187.05207635806,81.94826229068256,60515.77901303834,45986.655272675955,0,0
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,1634342399999,2649137,48668.67235934527,81.95420502083158,62125.757313565875,46309.64982929126,0,0
2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096,1634428799999,1360379,49104.632989368656,80.8463014034357,62843.96306499559,47482.96836357585,0,0
2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124,1634515199999,1331655,49548.33645403406,80.92420503406501,63370.20682720534,48860.770315651804,0,0
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,1634601599999,1629184,49993.39015210428,80.43073211415863,63745.81511296451,50311.576315606915,0,0
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,1634687999999,1755708,50503.64728952912,80.45278565267384,64885.849981249994,51001.34144732145,0,0
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,1634774399999,1823286,51057.13881490308,78.25885984132702,66677.91904897724,50735.90237959419,0,0
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,1634860799999,2181665,51454.85350008512,69.84261241211996,66940.93526557105,51674.01902014322,0,0
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,1634947199999,1555280,51784.61658936779,64.95384960979379,66790.9604683912,52786.39238875164,0,0
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,1635033599999,982103,52123.97849689037,64.3206416484863,66693.852021709,53788.790835433865,0,0
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,1635119999999,1052085,52435.701407715715,63.90527416194119,66279.99562021793,55087.39295121065,0,0
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,1635206399999,1270453,52815.81135744016,62.93015943437255,66489.54274806283,55678.90725193715,0,0
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,1635292799999,1334460,53084.13273753158,59.43391459936547,65978.11564161845,56809.174358381555,0,0
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,1635379199999,1913083,53274.4651397626,52.226053186682655,65797.04269625575,57139.73873231568,0,0
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,1635465599999,1878275,53535.23031334251,56.292847292376685,65377.176068656554,58020.741074200574,0,0
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,1635551999999,1417344,53846.604587865986,51.263612929984696,65430.51085262919,58050.44771879939,0,0
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,1635638399999,1197748,54132.76835258506,52.17626792242768,65467.13366810354,58154.34204618217,0,0
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,1635724799999,1563417,54388.73376856416,49.49227763457765,65458.27401728961,58130.554554138966,0,0
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,1635811199999,1472636,54621.675776829725,47.54885535317428,65406.885524462705,58024.98161839445,0,0
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,1635897599999,1858362,54928.75842765723,47.63793766970503,65143.12181151906,58137.23104562379,0,0
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,1635983999999,1601925,55213.31991238376,42.62606390128724,64005.27755943875,58831.51386913269,0,0
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,1636070399999,1346081,55434.09455837005,47.8712429227242,63909.60760955928,58813.16381901215,0,0
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,1636156799999,1243074,55630.631181285404,50.70312402893176,63910.572371864866,58847.75619956371,0,0
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,1636243199999,965309,55839.20185338236,50.52130648148463,63923.54765362696,58861.04663208733,0,0
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,1636329599999,1068629,56104.71571576156,56.37102371784651,64262.959783835955,58867.54450187833,0,0
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,1636415999999,2349581,56512.61265448436,60.57377856041302,66014.48118658934,57751.315956267805,0,0
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,1636502399999,1847655,56885.292916824204,67.55023500718839,67178.2106846062,57533.136458250956,0,0
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,1636588799999,2347934,57170.90495550905,67.01763007103273,67235.85283901874,58399.635732409835,0,0
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,1636675199999,1327827,57442.453349955154,62.38278242967832,67449.3353291765,58785.92038510923,0,0
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,1636761599999,1479149,57681.01680174247,55.86601333864101,67583.2800622194,58918.90708063773,0,0
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,1636847999999,904149,57920.26620168024,57.98234442121583,67723.4924375411,59138.810419601745,0,0
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,1636934399999,951393,58191.65312304881,62.88759299238467,67972.40973576166,59492.650264238335,0,0
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,1637020799999,1305209,58385.04908293993,57.532516379044885,67845.83896770392,60004.311032296086,0,0
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,1637107199999,2353681,58444.82840140636,41.738778650531984,68126.3617531885,59272.199675382944,0,0
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,1637193599999,1471305,58512.68702992756,43.31856314582474,68283.55465512065,58750.49105916507,0,0
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,1637279999999,1960419,58454.79177885872,39.30135817984419,69060.07977806314,57330.624507651155,0,0
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,1637366399999,1560459,58440.41492961377,43.36787240773027,69375.36480508011,56603.21376634846,0,0
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,1637452799999,1200190,58485.668324984705,46.1455656187339,69444.9835542805,56281.72358857666,0,0
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,1637539199999,1249219,58490.538027663824,39.50153406426143,69482.75874166064,55579.438401196516,0,0
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,1637625599999,1624768,58410.418098104405,22.187424942679,68796.81267177092,54654.1487568005,0,0
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,1637711999999,1570845,58379.37709460068,27.595394265173184,67765.89421632013,54341.29721225131,0,0
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,1637798399999,1432991,58335.0525555078,29.968432227064454,67129.38975153281,53871.49596275292,0,0
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,1637884799999,1604266,58357.38496423966,36.18615322181322,66274.64665919878,53895.68191222979,0,0
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,1637971199999,2138184,58191.997286945385,29.71613476242841,65927.48044359586,52757.748127832725,0,0
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,1638057599999,1110145,58068.034169554485,31.680314328014987,64983.11038115375,52322.265333131974,0,0
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,1638143999999,1253408,58039.70723492754,35.159999164777204,63029.45855485088,53098.17144514913,0,0
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,1638230399999,1349625,58030.29804796584,38.94317802111278,61452.92390567053,53841.778951472326,0,0
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,1638316799999,1587472,57991.7359748242,43.4268107774326,60979.21010847249,53871.44846295608,0,0
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656,1638403199999,1442301,57962.89076143762,43.30093729229684,60330.96666576563,54068.149048520085,0,0
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976,1638489599999,1307890,57909.94251995771,49.0133308767364,60321.68633896237,54018.675089609045,0,0
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027,1638575999999,1865063,57756.053501387796,40.134996948207295,60482.216516603236,53222.260626253905,0,0
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.373748,1638662399999,3362771,57448.78266205252,29.18451736266961,61242.399777353,50954.21450836127,0,0
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,1638748799999,1371839,57161.19506697922,31.181424425969297,61476.86151123365,49401.79706019493,0,0
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575,1638835199999,1741956,56921.22095744425,37.479456876478984,61596.93112153708,48452.40459274863,0,0
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877,1638921599999,1212350,56695.06842324982,34.22500031766374,61327.90204283828,47728.245100018874,0,0
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466,1639007999999,1118225,56472.7870509909,34.6737984042783,60996.52308602024,47107.18119969404,0,0
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665,1639094399999,1130599,56153.95858488408,25.026964420966124,60376.29268176835,46096.7301753745,0,0
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391,1639180799999,1215231,55832.05077828108,31.731372545756244,60600.83975360773,44931.327389249396,0,0
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19358,1639267199999,957390,55601.977179056754,36.174946940824746,60328.211681300425,44442.37831869957,0,0
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421,1639353599999,863605,55403.831565519016,29.238626784171984,59370.18044299057,44368.840985580864,0,0
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093,1639439999999,1399599,55093.07865246476,22.644786118714237,58223.03876675183,43934.05409039104,0,0
